,ID,trend_Ori,Pvalue_Ori,trends_Mod_yue,Pvalue_Mod_yue,trends_Mod_rao,Pvalue_Mod_rao,trends_seasonal,Pvalue_seasonal,test
0,27611,no trend,0.979339027754567,no trend,0.9549285985894143,no trend,0.9862134610993627,no trend,0.5669166877901275,mandal kendal
1,38911,no trend,0.0524449852283031,increasing,0.01538534722489393,no trend,0.2632905363720126,no trend,0.29861767444881027,mandal kendal
2,39311,no trend,0.9367136550228317,no trend,0.9009627185194877,no trend,0.9531979790034397,no trend,0.5207033237981002,mandal kendal
3,46611,increasing,0.00764319517858536,increasing,0.0007216710607635957,no trend,0.06653455673404851,increasing,0.012589305820077445,mandal kendal
4,51511,no trend,0.9143397160719775,no trend,0.8910915134671156,no trend,0.9323722687751006,no trend,0.803462574314771,mandal kendal
5,54411,no trend,0.359118879452591,no trend,0.2174659727727435,no trend,0.17804353313913612,no trend,0.8406926603054861,mandal kendal
6,56811,no trend,0.7149241490446654,no trend,0.633700566609215,no trend,0.7600096251118036,no trend,0.5032156836382455,mandal kendal
7,79311,no trend,0.5040329681481666,no trend,0.5550137218641875,no trend,0.7110636506058983,no trend,0.5669166877901275,mandal kendal
8,79312,increasing,6.472410033131482e-05,increasing,0.0,increasing,0.0005437091251181414,increasing,0.0003996809633664,mandal kendal
9,94911,no trend,0.08651433149238019,increasing,0.0015909248047547564,no trend,0.06662378931542179,no trend,0.11343638083618268,mandal kendal
10,94912,increasing,0.0001423787514276409,increasing,1.20570220474292e-13,increasing,0.00033989752942109597,increasing,0.0011897145041075419,mandal kendal
11,110811,no trend,0.5783426898898458,no trend,0.22996806094580569,no trend,0.7143452713370282,no trend,0.5207033237981002,mandal kendal
12,110921,no trend,0.7372370791186973,no trend,0.5634875410019626,no trend,0.8011267947064571,no trend,0.6335936578727606,mandal kendal
13,115011,no trend,0.9133850386698483,no trend,0.8917738465902858,no trend,0.9165522885008297,no trend,0.42276258167679703,mandal kendal
14,116621,no trend,0.9838211006077064,no trend,0.9803947935398851,no trend,0.9904092668094633,no trend,0.39926914317106577,mandal kendal
15,131611,no trend,0.15494557649302654,no trend,0.18117853367755288,no trend,0.4734162005510236,no trend,0.10387615706308506,mandal kendal
16,132421,no trend,0.13522915222487697,no trend,0.10679293535014178,no trend,0.31118797408430554,no trend,0.32712962323515393,mandal kendal
17,136411,no trend,0.062167326779875465,decreasing,0.007682240240950877,no trend,0.20398696673836847,no trend,0.062104862663595606,mandal kendal
18,141221,no trend,0.7781464014270967,no trend,0.6344184085951616,no trend,0.7781598185921856,no trend,0.9412324061157498,mandal kendal
19,141311,no trend,0.3530926980835809,no trend,0.17482840500380048,no trend,0.50291402725354,no trend,0.21987171062870314,mandal kendal
20,141421,no trend,0.8578987225128964,no trend,0.8052651328632618,no trend,0.9066300272599868,no trend,1.0,mandal kendal
21,154411,no trend,0.6766897007082455,no trend,0.4944939491287661,no trend,0.7694128834027278,no trend,0.8169613217153913,mandal kendal
22,165711,increasing,0.007054326378484355,increasing,3.8638278738734044e-06,no trend,0.07792345257704647,increasing,0.011539988490258946,mandal kendal
23,165911,increasing,0.00373316812749791,increasing,4.218847493575595e-15,no trend,,increasing,0.017622090962324366,mandal kendal
24,166011,no trend,0.8370737999239894,no trend,0.8300101997145801,no trend,0.9011830328804575,no trend,0.905141689156505,mandal kendal
25,166211,no trend,0.5968416955115068,no trend,0.6502591213878282,no trend,0.7906310791189413,no trend,0.6800418382994948,mandal kendal
26,208211,no trend,0.6978882447057901,no trend,0.7361941183391536,no trend,0.8513020198510302,no trend,0.9492318350216338,mandal kendal
27,215311,no trend,0.49054576468476063,no trend,0.38830077537825214,no trend,0.6374217386613599,no trend,0.40782404730936883,mandal kendal
28,215411,no trend,0.054646912665950564,decreasing,0.01156365269690296,no trend,0.1803357350359176,no trend,0.240318717737793,mandal kendal
29,215811,no trend,0.6618692220681703,no trend,0.5117607446609853,no trend,0.7505058867610965,no trend,0.3155114690343439,mandal kendal
30,216311,no trend,0.15868084417809758,no trend,0.11398358227052419,no trend,0.3945972891635221,no trend,0.35797067264432814,mandal kendal
31,216312,no trend,0.9745600603563853,no trend,0.9730625035096838,no trend,0.9855679357949481,no trend,0.9436280222029834,mandal kendal
32,216411,no trend,0.4766315206128633,no trend,0.5013747346013049,no trend,0.7174781824337857,no trend,0.43374827497249147,mandal kendal
33,216811,no trend,0.7849838037825136,no trend,0.7327006781984609,no trend,0.8562490882225775,no trend,0.6017660985893614,mandal kendal
34,217211,decreasing,0.00617707689674396,decreasing,1.0617562895554045e-07,decreasing,2.414968140596052e-05,decreasing,0.0019457736937391612,mandal kendal
35,223911,decreasing,0.00964024068265501,decreasing,0.008204178863424838,no trend,0.1285603850528938,decreasing,0.008603154533928459,mandal kendal
